TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
RAJU,EC20_AIR_OFS,DIFF_Summary,127,0,127,56,PASS,PASS,0.15,05-06-2023 04:52PM,RAJU_EC20_AIR_OFS_DIFF_Summary_2023_06_05-04_52_12_PM.txt
RAJU,EC20_AIR_PELATRO_AR,DIFF_Summary,2217,0,2217,117581,PASS,PASS,18.05,05-06-2023 05:04PM,RAJU_EC20_AIR_PELATRO_AR_DIFF_Summary_2023_06_05-05_04_33_PM.txt
RAJU,EC20_AIR_PELATRO_RR,DIFF_Summary,2738,0,2738,950016,PASS,PASS,269.96,05-06-2023 05:09PM,RAJU_EC20_AIR_PELATRO_RR_DIFF_Summary_2023_06_05-05_05_12_PM.txt
RAJU,EC20_AIR_UPSS_AR,DIFF_Summary,2217,0,2217,117581,PASS,PASS,18.28,05-06-2023 05:17PM,RAJU_EC20_AIR_UPSS_AR_DIFF_Summary_2023_06_05-05_16_53_PM.txt
RAJU,EC20_AIR_UPSS_RR,DIFF_Summary,2738,0,2738,950016,PASS,PASS,264.47,05-06-2023 05:23PM,RAJU_EC20_AIR_UPSS_RR_DIFF_Summary_2023_06_05-05_18_47_PM.txt
RAJU,EC20_AIR_UPSS_AR,ZIP_Detailed,10,0,10,14,PASS,n/a,0.02,05-06-2023 06:08PM,RAJU_EC20_AIR_UPSS_AR_ZIP_Detailed_2023_06_05-06_08_18_PM.txt
RAJU,EC20_AIR_UPSS_AR,DIFF_Summary,10,0,10,14,PASS,PASS,0.03,05-06-2023 06:09PM,RAJU_EC20_AIR_UPSS_AR_DIFF_Summary_2023_06_05-06_09_08_PM.txt
RAJU,EC20_AIR_UPSS_RR,DIFF_Summary,10,0,10,1207,PASS,PASS,0.36,05-06-2023 06:10PM,RAJU_EC20_AIR_UPSS_RR_DIFF_Summary_2023_06_05-06_10_23_PM.txt
RAJU,EC20_AIR_UPSS_RR,ZIP_Detailed,10,0,10,1207,PASS,n/a,0.03,05-06-2023 06:10PM,RAJU_EC20_AIR_UPSS_RR_ZIP_Detailed_2023_06_05-06_10_50_PM.txt
RAJU,EC20_AIR_PELATRO_AR,ZIP_Detailed,10,0,10,14,PASS,n/a,0.02,05-06-2023 06:23PM,RAJU_EC20_AIR_PELATRO_AR_ZIP_Detailed_2023_06_05-06_23_32_PM.txt
RAJU,EC20_AIR_PELATRO_AR,DIFF_Summary,10,0,10,14,PASS,PASS,0.03,05-06-2023 06:24PM,RAJU_EC20_AIR_PELATRO_AR_DIFF_Summary_2023_06_05-06_24_15_PM.txt
RAJU,EC20_AIR_PELATRO_RR,ZIP_Detailed,11,0,11,2075,PASS,n/a,0.04,05-06-2023 06:24PM,RAJU_EC20_AIR_PELATRO_RR_ZIP_Detailed_2023_06_05-06_24_56_PM.txt
RAJU,EC20_AIR_PELATRO_RR,DIFF_Summary,11,0,11,2075,PASS,PASS,0.60,05-06-2023 06:25PM,RAJU_EC20_AIR_PELATRO_RR_DIFF_Summary_2023_06_05-06_25_24_PM.txt
RAJU,EC20_AIR_HDP,ZIP_Detailed,10,0,10,1262,PASS,n/a,0.03,05-06-2023 06:51PM,RAJU_EC20_AIR_HDP_ZIP_Detailed_2023_06_05-06_51_06_PM.txt
RAJU,EC20_AIR_HDP,DIFF_Summary,10,0,10,1262,PASS,PASS,0.34,05-06-2023 06:51PM,RAJU_EC20_AIR_HDP_DIFF_Summary_2023_06_05-06_51_48_PM.txt
RAJU,EC20_AIR_SDPSE,ZIP_Detailed,10,0,10,1271,PASS,n/a,0.03,05-06-2023 06:52PM,RAJU_EC20_AIR_SDPSE_ZIP_Detailed_2023_06_05-06_52_37_PM.txt
RAJU,EC20_AIR_SDPSE,DIFF_Summary,10,0,10,1271,PASS,PASS,0.36,05-06-2023 06:53PM,RAJU_EC20_AIR_SDPSE_DIFF_Summary_2023_06_05-06_53_13_PM.txt
RAJU,EC20_AIR_OFS,ZIP_Detailed,10,0,10,3,PASS,n/a,0.02,05-06-2023 06:54PM,RAJU_EC20_AIR_OFS_ZIP_Detailed_2023_06_05-06_54_05_PM.txt
RAJU,EC20_AIR_OFS,DIFF_Summary,10,0,10,3,PASS,PASS,0.04,05-06-2023 06:55PM,RAJU_EC20_AIR_OFS_DIFF_Summary_2023_06_05-06_55_12_PM.txt
RAJU,EC20_AIR_OFS,ZIP_Detailed,7,0,7,10,PASS,n/a,0.02,05-06-2023 07:04PM,RAJU_EC20_AIR_OFS_ZIP_Detailed_2023_06_05-07_04_18_PM.txt
RAJU,EC20_AIR_OFS,DIFF_Summary,7,0,7,10,PASS,PASS,0.04,05-06-2023 07:04PM,RAJU_EC20_AIR_OFS_DIFF_Summary_2023_06_05-07_04_47_PM.txt
