TesterName,StreamName,TestType,MatchFiles,MisMatchFiles,TotalFiles,TotalCDRCompared,FileResult,CDRResult,TimeTaken,Date,ReportFileName
MANGESH,TAPIN_VIG,DIFF_Summary,1,0,1,173332,PASS,FAIL,762.52,11-01-2024 07:28PM,MANGESH_TAPIN_VIG_DIFF_Summary_2024_01_11-07_16_12_PM.txt
MANGESH,TAPIN_VIG,DIFF_Summary,1,0,1,173332,PASS,FAIL,577.55,11-01-2024 07:43PM,MANGESH_TAPIN_VIG_DIFF_Summary_2024_01_11-07_33_44_PM.txt
MANGESH,TAPIN_VIG,DIFF_Summary,1,0,1,173332,PASS,FAIL,34.19,11-01-2024 08:01PM,MANGESH_TAPIN_VIG_DIFF_Summary_2024_01_11-08_00_34_PM.txt
MANGESH,TELEDNA_SMSC_HDP,DIFF_Summary,1,0,1,41065108,PASS,FAIL,4907.51,11-01-2024 08:04PM,MANGESH_TELEDNA_SMSC_HDP_DIFF_Summary_2024_01_11-06_42_42_PM.txt
MANGESH,TAPIN_HDP,ZIP_Summary,1,0,1,281384,PASS,n/a,0.25,11-01-2024 08:18PM,MANGESH_TAPIN_HDP_ZIP_Summary_2024_01_11-08_18_25_PM.txt
MANGESH,TAPIN_HDP,DIFF_Summary,1,0,1,281384,PASS,FAIL,102.13,11-01-2024 08:21PM,MANGESH_TAPIN_HDP_DIFF_Summary_2024_01_11-08_19_31_PM.txt
MANGESH,TAPIN_VIG,DIFF_Summary,1,0,1,173332,PASS,FAIL,671.61,11-01-2024 10:07PM,MANGESH_TAPIN_VIG_DIFF_Summary_2024_01_11-09_56_20_PM.txt
MANGESH,TELEDNA_SMSC_HDP,DIFF_Summary,1,0,1,41065108,PASS,FAIL,9176.59,11-01-2024 10:45PM,MANGESH_TELEDNA_SMSC_HDP_DIFF_Summary_2024_01_11-08_12_24_PM.txt
RAJU,NOK_GPRS_SGW_DOX_ROAM,ZIP_Summary,19485,0,19485,2196326,PASS,n/a,14.76,12-01-2024 12:29PM,RAJU_NOK_GPRS_SGW_DOX_ROAM_ZIP_Summary_2024_01_12-12_29_33_PM.txt
RAJU,NOK_GPRS_SGW_DOX_ROAM,DIFF_Summary,19485,0,19485,2196326,PASS,FAIL,558.79,12-01-2024 12:39PM,RAJU_NOK_GPRS_SGW_DOX_ROAM_DIFF_Summary_2024_01_12-12_30_22_PM.txt
RAJU,NOK_GPRS_SGW_HDP,ZIP_Summary,2185,0,2185,620193,PASS,n/a,1.91,12-01-2024 01:40PM,RAJU_NOK_GPRS_SGW_HDP_ZIP_Summary_2024_01_12-01_40_38_PM.txt
RAJU,NOK_GPRS_SGW_HDP,DIFF_Summary,2185,0,2185,620193,PASS,PASS,57.32,12-01-2024 01:42PM,RAJU_NOK_GPRS_SGW_HDP_DIFF_Summary_2024_01_12-01_41_16_PM.txt
MANGESH,SINCH_ICB,ZIP_Summary,1440,0,1440,53993460,PASS,n/a,27.33,12-01-2024 01:43PM,MANGESH_SINCH_ICB_ZIP_Summary_2024_01_12-01_43_00_PM.txt
MANGESH,SINCH_ICB,DIFF_Summary,1440,0,1440,53993460,PASS,FAIL,3877.89,12-01-2024 02:48PM,MANGESH_SINCH_ICB_DIFF_Summary_2024_01_12-01_44_11_PM.txt
MANGESH,SINCH_HDP,ZIP_Summary,1,0,1,53993459,PASS,n/a,23.67,12-01-2024 03:05PM,MANGESH_SINCH_HDP_ZIP_Summary_2024_01_12-03_05_27_PM.txt
MANGESH,TELE_ICB,ZIP_Summary,1704,0,1704,38299429,PASS,n/a,25.07,12-01-2024 03:15PM,MANGESH_TELE_ICB_ZIP_Summary_2024_01_12-03_15_03_PM.txt
RAJU,NOK_GPRS_SGW_VIG,ZIP_Summary,4311,0,4311,1066222,PASS,n/a,4.38,12-01-2024 03:25PM,RAJU_NOK_GPRS_SGW_VIG_ZIP_Summary_2024_01_12-03_25_41_PM.txt
RAJU,NOK_GPRS_SGW_VIG,DIFF_Summary,4311,0,4311,1066222,PASS,PASS,71.14,12-01-2024 03:27PM,RAJU_NOK_GPRS_SGW_VIG_DIFF_Summary_2024_01_12-03_26_07_PM.txt
MANGESH,TELE_ICB,DIFF_Summary,1704,0,1704,38299429,PASS,FAIL,4447.74,12-01-2024 04:34PM,MANGESH_TELE_ICB_DIFF_Summary_2024_01_12-03_20_35_PM.txt
MANGESH,TELE_HDP,ZIP_Summary,1,0,1,38297460,PASS,n/a,18.80,12-01-2024 04:38PM,MANGESH_TELE_HDP_ZIP_Summary_2024_01_12-04_37_50_PM.txt
MANGESH,SINCH_HDP,DIFF_Summary,1,0,1,53993459,PASS,FAIL,6514.14,12-01-2024 04:56PM,MANGESH_SINCH_HDP_DIFF_Summary_2024_01_12-03_07_40_PM.txt
MANGESH,COMV_ICB,ZIP_Summary,1654,2,1656,588662,FAIL,n/a,3.36,12-01-2024 05:00PM,MANGESH_COMV_ICB_ZIP_Summary_2024_01_12-05_00_06_PM.txt
MANGESH,COMV_ICB,DIFF_Summary,1654,2,1656,588662,FAIL,FAIL,83.00,12-01-2024 05:03PM,MANGESH_COMV_ICB_DIFF_Summary_2024_01_12-05_01_43_PM.txt
MANGESH,COMV_HDP,ZIP_Summary,0,0,0,0,FAIL,n/a,31.21,12-01-2024 05:10PM,MANGESH_COMV_HDP_ZIP_Summary_2024_01_12-05_09_48_PM.txt
MANGESH,COMV_HDP,ZIP_Summary,0,0,0,0,FAIL,n/a,19.24,12-01-2024 05:33PM,MANGESH_COMV_HDP_ZIP_Summary_2024_01_12-05_33_39_PM.txt
MANGESH,TELE_HDP,DIFF_Summary,1,0,1,38297460,PASS,FAIL,3894.81,12-01-2024 05:44PM,MANGESH_TELE_HDP_DIFF_Summary_2024_01_12-04_39_14_PM.txt
MANGESH,COMV_HDP,ZIP_Summary,1,0,1,43875274,PASS,n/a,18.40,12-01-2024 07:09PM,MANGESH_COMV_HDP_ZIP_Summary_2024_01_12-07_08_49_PM.txt
MANGESH,COMV_HDP,DIFF_Summary,1,0,1,43875274,PASS,FAIL,3657.24,12-01-2024 08:11PM,MANGESH_COMV_HDP_DIFF_Summary_2024_01_12-07_10_07_PM.txt
MANGESH,HUA_NLD_ICB,ZIP_Summary,862,0,862,9247119,PASS,n/a,10.69,12-01-2024 11:47PM,MANGESH_HUA_NLD_ICB_ZIP_Summary_2024_01_12-11_46_50_PM.txt
MANGESH,HUA_NLD_ICB,DIFF_Summary,862,0,862,9247119,PASS,FAIL,841.55,13-01-2024 12:02AM,MANGESH_HUA_NLD_ICB_DIFF_Summary_2024_01_12-11_48_14_PM.txt
MANGESH,HUA_NLD_HDP,ZIP_Summary,856,0,856,7356,PASS,n/a,0.88,15-01-2024 10:41AM,MANGESH_HUA_NLD_HDP_ZIP_Summary_2024_01_15-10_41_01_AM.txt
MANGESH,HUA_NLD_HDP,DIFF_Summary,856,0,856,7356,PASS,PASS,2.70,15-01-2024 10:41AM,MANGESH_HUA_NLD_HDP_DIFF_Summary_2024_01_15-10_41_37_AM.txt
MANGESH,COMV_ICB,ZIP_Summary,1654,0,1654,588662,PASS,n/a,3.98,15-01-2024 12:44PM,MANGESH_COMV_ICB_ZIP_Summary_2024_01_15-12_44_54_PM.txt
MANGESH,COMV_ICB,DIFF_Summary,1654,0,1654,588662,PASS,FAIL,61.18,15-01-2024 12:46PM,MANGESH_COMV_ICB_DIFF_Summary_2024_01_15-12_45_42_PM.txt
RAJU,NOK_GPRS_PGW_FMS,ZIP_Summary,2994,0,2994,477675,PASS,n/a,8.10,15-01-2024 05:02PM,RAJU_NOK_GPRS_PGW_FMS_ZIP_Summary_2024_01_15-05_01_59_PM.txt
RAJU,NOK_GPRS_PGW_VIG,ZIP_Summary,2232,0,2232,172726003,PASS,n/a,140.55,15-01-2024 05:02PM,RAJU_NOK_GPRS_PGW_VIG_ZIP_Summary_2024_01_15-04_59_49_PM.txt
RAJU,NOK_GPRS_PGW_FMS,DIFF_Summary,2994,0,2994,477675,PASS,PASS,39.78,15-01-2024 05:04PM,RAJU_NOK_GPRS_PGW_FMS_DIFF_Summary_2024_01_15-05_03_30_PM.txt
RAJU,NOK_GPRS_PGW_HDP,ZIP_Summary,2468,0,2468,365298364,PASS,n/a,310.55,15-01-2024 05:10PM,RAJU_NOK_GPRS_PGW_HDP_ZIP_Summary_2024_01_15-05_05_04_PM.txt
RAJU,NOK_GPRS_PGW_VIG,DIFF_Summary,2232,0,2232,172726003,PASS,PASS,20626.82,15-01-2024 10:46PM,RAJU_NOK_GPRS_PGW_VIG_DIFF_Summary_2024_01_15-05_03_04_PM.txt
RAJU,NOK_GPRS_PGW_HDP,DIFF_Summary,2468,0,2468,365298364,PASS,FAIL,51241.14,16-01-2024 07:25AM,RAJU_NOK_GPRS_PGW_HDP_DIFF_Summary_2024_01_15-05_11_24_PM.txt
MANGESH,HUA_HDP_PGW,ZIP_Summary,795,0,795,54166223,PASS,n/a,35.72,16-01-2024 11:34AM,MANGESH_HUA_HDP_PGW_ZIP_Summary_2024_01_16-11_33_24_AM.txt
MANGESH,HUA_HDP_SGW,ZIP_Summary,144,0,144,269025,PASS,n/a,0.41,16-01-2024 11:57AM,MANGESH_HUA_HDP_SGW_ZIP_Summary_2024_01_16-11_57_34_AM.txt
MANGESH,HUA_HDP_SGW,DIFF_Summary,144,0,144,269025,PASS,PASS,54.67,16-01-2024 11:59AM,MANGESH_HUA_HDP_SGW_DIFF_Summary_2024_01_16-11_58_24_AM.txt
MANGESH,HUA_VIG_SGW,ZIP_Summary,144,0,144,183812,PASS,n/a,0.36,16-01-2024 12:26PM,MANGESH_HUA_VIG_SGW_ZIP_Summary_2024_01_16-12_26_57_PM.txt
MANGESH,HUA_VIG_SGW,DIFF_Summary,144,0,144,183812,PASS,PASS,49.66,16-01-2024 12:28PM,MANGESH_HUA_VIG_SGW_DIFF_Summary_2024_01_16-12_28_00_PM.txt
MANGESH,HUA_VIG_PGW,ZIP_Summary,795,0,795,54165428,PASS,n/a,35.21,16-01-2024 12:54PM,MANGESH_HUA_VIG_PGW_ZIP_Summary_2024_01_16-12_53_30_PM.txt
MANGESH,HUA_HDP_PGW,DIFF_Summary,795,0,795,54166223,PASS,PASS,7782.75,16-01-2024 01:45PM,MANGESH_HUA_HDP_PGW_DIFF_Summary_2024_01_16-11_35_20_AM.txt
MANGESH,HUA_VIG_PGW,DIFF_Summary,795,0,795,54165428,PASS,PASS,6901.72,16-01-2024 02:50PM,MANGESH_HUA_VIG_PGW_DIFF_Summary_2024_01_16-12_55_37_PM.txt
RAJU,HUA_NLD_ILD_ICB,DIFF_Summary,3529,0,3529,31151994,PASS,FAIL,3161.53,16-01-2024 04:51PM,RAJU_HUA_NLD_ILD_ICB_DIFF_Summary_2024_01_16-03_59_02_PM.txt
MANGESH,HUA_DOX_PGW,ZIP_Summary,144,0,144,7068,PASS,n/a,0.06,16-01-2024 06:10PM,MANGESH_HUA_DOX_PGW_ZIP_Summary_2024_01_16-06_10_01_PM.txt
MANGESH,HUA_DOX_PGW,DIFF_Summary,144,0,144,7068,PASS,PASS,1.17,16-01-2024 06:10PM,MANGESH_HUA_DOX_PGW_DIFF_Summary_2024_01_16-06_10_53_PM.txt
MANGESH,HUA_FMS_PGW,ZIP_Summary,795,0,795,1102026,PASS,n/a,5.16,16-01-2024 06:42PM,MANGESH_HUA_FMS_PGW_ZIP_Summary_2024_01_16-06_42_28_PM.txt
MANGESH,HUA_FMS_PGW,DIFF_Summary,795,0,795,1102026,PASS,PASS,177.14,16-01-2024 06:46PM,MANGESH_HUA_FMS_PGW_DIFF_Summary_2024_01_16-06_43_21_PM.txt
MANGESH,ZTE_HDP_PGW,ZIP_Summary,5306,0,5306,141391218,PASS,n/a,144.45,16-01-2024 10:57PM,MANGESH_ZTE_HDP_PGW_ZIP_Summary_2024_01_16-10_55_28_PM.txt
MANGESH,ZTE_HDP_SGW,ZIP_Summary,4729,0,4729,57633691,PASS,n/a,47.79,16-01-2024 11:30PM,MANGESH_ZTE_HDP_SGW_ZIP_Summary_2024_01_16-11_29_47_PM.txt
MANGESH,ZTE_HDP_SGW,DIFF_Summary,4729,0,4729,57633691,PASS,PASS,9573.44,17-01-2024 11:30AM,MANGESH_ZTE_HDP_SGW_DIFF_Summary_2024_01_17-08_51_21_AM.txt
MANGESH,ZTE_FMS_PGW,ZIP_Summary,5305,0,5305,7716963,PASS,n/a,14.72,17-01-2024 12:23PM,MANGESH_ZTE_FMS_PGW_ZIP_Summary_2024_01_17-12_23_38_PM.txt
MANGESH,ZTE_FMS_PGW,DIFF_Summary,5305,0,5305,7716963,PASS,PASS,3177.79,17-01-2024 01:17PM,MANGESH_ZTE_FMS_PGW_DIFF_Summary_2024_01_17-12_24_53_PM.txt
MANGESH,ZTE_VIG_SGW,ZIP_Summary,9821,0,9821,120417113,PASS,n/a,103.97,17-01-2024 01:43PM,MANGESH_ZTE_VIG_SGW_ZIP_Summary_2024_01_17-01_41_43_PM.txt
MANGESH,ZTE_VIG_SGW,DIFF_Summary,9821,0,9821,120417113,PASS,PASS,32465.10,17-01-2024 10:45PM,MANGESH_ZTE_VIG_SGW_DIFF_Summary_2024_01_17-01_44_17_PM.txt
MANGESH,ZTE_DOX_SGW,ZIP_Summary,4729,0,4729,1828715,PASS,n/a,16.98,17-01-2024 10:53PM,MANGESH_ZTE_DOX_SGW_ZIP_Summary_2024_01_17-10_53_32_PM.txt
MANGESH,ZTE_HDP_PGW,DIFF_Summary,5306,0,5306,141391218,PASS,PASS,40305.21,17-01-2024 10:55PM,MANGESH_ZTE_HDP_PGW_DIFF_Summary_2024_01_17-11_44_06_AM.txt
MANGESH,ZTE_DOX_SGW,DIFF_Summary,4729,0,4729,1828715,PASS,PASS,280.69,17-01-2024 10:59PM,MANGESH_ZTE_DOX_SGW_DIFF_Summary_2024_01_17-10_55_12_PM.txt
MANGESH,ZTE_DOX_SGSN,ZIP_Summary,1770,0,1770,40601,PASS,n/a,0.71,17-01-2024 11:29PM,MANGESH_ZTE_DOX_SGSN_ZIP_Summary_2024_01_17-11_29_38_PM.txt
MANGESH,ZTE_DOX_SGSN,DIFF_Summary,1770,0,1770,40601,PASS,PASS,7.80,17-01-2024 11:30PM,MANGESH_ZTE_DOX_SGSN_DIFF_Summary_2024_01_17-11_30_14_PM.txt
MANGESH,ZTE_VIG_PGW,ZIP_Summary,4235,0,4235,65362618,PASS,n/a,77.66,17-01-2024 11:34PM,MANGESH_ZTE_VIG_PGW_ZIP_Summary_2024_01_17-11_32_57_PM.txt
MANGESH,ZTE_VIG_SGSN,ZIP_Summary,5006,0,5006,22188264,PASS,n/a,23.44,17-01-2024 11:37PM,MANGESH_ZTE_VIG_SGSN_ZIP_Summary_2024_01_17-11_36_49_PM.txt
MANGESH,ZTE_VIG_SGSN,DIFF_Summary,5006,0,5006,22188264,PASS,PASS,3200.75,18-01-2024 07:49AM,MANGESH_ZTE_VIG_SGSN_DIFF_Summary_2024_01_18-06_56_16_AM.txt
MANGESH,ZTE_VIG_PGW,DIFF_Summary,4235,0,4235,65362618,PASS,PASS,6959.31,18-01-2024 11:24AM,MANGESH_ZTE_VIG_PGW_DIFF_Summary_2024_01_18-09_28_13_AM.txt
